court,cohesion,n_votos,carga,stratum,reporter,weight,maj_opin_assigner,year
scotus,1.0,9,87,,,1.0,BRWhite,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.3333333333333333,9,87,,,1.0,JPStevens,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.7777777777777778,9,87,,,1.0,WHRehnquist,2000.0
scotus,1.0,8,87,,,1.0,WHRehnquist,2000.0
scotus,0.3333333333333333,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,AScalia,2000.0
scotus,0.1111111111111111,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.3333333333333333,9,87,,,1.0,WHRehnquist,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.5555555555555556,9,87,,,1.0,WHRehnquist,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.7777777777777778,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2000.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2000.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2000.0
scotus,1.0,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.3333333333333333,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2000.0
scotus,0.5555555555555556,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,WHRehnquist,2000.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2000.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5,8,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5,8,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2001.0
scotus,0.1111111111111111,9,84,,,1.0,SDOConnor,2001.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5,8,84,,,1.0,WHRehnquist,2001.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2001.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.7777777777777778,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2001.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2001.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.5555555555555556,9,84,,,1.0,JPStevens,2001.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2001.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2002.0
scotus,0.7777777777777778,9,84,,,1.0,BRWhite,2002.0
scotus,0.0,8,84,,,1.0,BRWhite,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,BRWhite,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,8,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,BRWhite,2002.0
scotus,0.7777777777777778,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,8,84,,,1.0,BRWhite,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,0.1111111111111111,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.5555555555555556,9,84,,,1.0,WHRehnquist,2002.0
scotus,0.3333333333333333,9,84,,,1.0,JPStevens,2002.0
scotus,0.1111111111111111,9,84,,,1.0,JPStevens,2002.0
scotus,0.3333333333333333,9,84,,,1.0,WHRehnquist,2002.0
scotus,1.0,9,79,,,1.0,BRWhite,2003.0
scotus,1.0,9,79,,,1.0,BRWhite,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,7,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,BRWhite,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.3333333333333333,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5,8,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,BRWhite,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,BRWhite,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,JPStevens,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,8,79,,,1.0,JPStevens,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,8,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,JPStevens,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.5555555555555556,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.3333333333333333,9,79,,,1.0,JPStevens,2003.0
scotus,0.7777777777777778,9,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.1111111111111111,9,79,,,1.0,WHRehnquist,2003.0
scotus,1.0,5,79,,,1.0,WHRehnquist,2003.0
scotus,0.1111111111111111,9,79,,,1.0,JPStevens,2003.0
scotus,0.3333333333333333,9,79,,,1.0,JPStevens,2003.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,BRWhite,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,BRWhite,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,8,80,,,1.0,JPStevens,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,8,80,,,1.0,JPStevens,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,JPStevens,2004.0
scotus,0.5,8,80,,,1.0,JPStevens,2004.0
scotus,1.0,8,80,,,1.0,JPStevens,2004.0
scotus,1.0,9,80,,,1.0,BRWhite,2004.0
scotus,1.0,9,80,,,1.0,BRWhite,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,1.0,8,80,,,1.0,JPStevens,2004.0
scotus,0.5,8,80,,,1.0,SDOConnor,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,1.0,8,80,,,1.0,JPStevens,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.25,8,80,,,1.0,JPStevens,2004.0
scotus,0.5555555555555556,9,80,,,1.0,JPStevens,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.25,8,80,,,1.0,SDOConnor,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.25,8,80,,,1.0,JPStevens,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.25,8,80,,,1.0,JPStevens,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,AScalia,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,JPStevens,2004.0
scotus,0.3333333333333333,9,80,,,1.0,JPStevens,2004.0
scotus,0.3333333333333333,9,80,,,1.0,JPStevens,2004.0
scotus,0.7777777777777778,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,JPStevens,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,JPStevens,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.5555555555555556,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.1111111111111111,9,80,,,1.0,JPStevens,2004.0
scotus,1.0,9,80,,,1.0,WHRehnquist,2004.0
scotus,0.3333333333333333,9,80,,,1.0,WHRehnquist,2004.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.5,8,87,,,1.0,JPStevens,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.5555555555555556,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.5555555555555556,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JPStevens,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2005.0
scotus,0.5555555555555556,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,BRWhite,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,0.75,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,0.75,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,0.25,8,87,,,1.0,JPStevens,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.25,8,87,,,1.0,JGRoberts,2005.0
scotus,0.42857142857142855,7,87,,,1.0,JPStevens,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,8,87,,,1.0,BRWhite,2005.0
scotus,1.0,9,87,,,1.0,BRWhite,2005.0
scotus,0.25,8,87,,,1.0,JPStevens,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,BRWhite,2005.0
scotus,0.5555555555555556,9,87,,,1.0,JGRoberts,2005.0
