Time,"Time Code","Country Name","Country Code","AIDS estimated deaths (UNAIDS estimates) [SH.DYN.AIDS.DH]","Children orphaned by HIV/AIDS [SH.HIV.ORPH]","Children with fever receiving antimalarial drugs (% of children under age 5 with fever) [SH.MLR.TRET.ZS]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Forest area (% of land area) [AG.LND.FRST.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Population living in slums (% of urban population) [EN.POP.SLUM.UR.ZS]","Population, total [SP.POP.TOTL]","Vulnerable employment, female (% of female employment) [SL.EMP.VULN.FE.ZS]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]"
2006,"YR2006","Belize","BLZ","100","590","","1.52609313251727","73.7411040097914","2.977","61.8807540552389","","","290747","22.4869995117187","79.1726"
2006,"YR2006","Benin","BEN","4500","37000","54","0.471267008855899","204.738844852944","5.576","42.2224192976233","42.3627014160156","","8216896","95.8250007629394","110.075"
2006,"YR2006","Bermuda","BMU","","","","10.1161756272957","","1.76","20","","","64523","",""
2006,"YR2006","Bhutan","BTN","","","","0.583684404696026","66.5050539508665","2.734","69.9315266154209","","","672228","79.0170011520386","53.3726"
2006,"YR2006","Bolivia","BOL","630","3200","","1.62190674169431","144.799219488807","3.51","53.7515000461553","","","9283334","33.2349996566773","83.0798"
2006,"YR2006","Bosnia and Herzegovina","BIH","","","","4.64746096540571","160.018735717774","1.287","42.67578125","","","3779468","24.6689996719361","16.7256"
2006,"YR2006","Botswana","BWA","11000","120000","","2.19525134298321","82.8036386014383","2.946","20.8646092495545","","","1884238","21.2030000686645","51.3662"
2006,"YR2006","Brazil","BRA","13000","130000","","1.83939385948897","93.2372241901107","1.926","60.4295692582321","97.5822982788086","","189012412","26.0279989242553","70.8338"
2006,"YR2006","British Virgin Islands","VGB","","","","5.98255595063794","","","24.4","","","23905","",""
2006,"YR2006","Brunei Darussalam","BRN","","","","13.1328615800135","99.6419908084942","1.819","73.4724857685009","","","370250","5.15299993753433","18.5488"
2006,"YR2006","Bulgaria","BGR","100","","","6.44533327228891","201.231925694707","1.44","33.7678357728068","","","7601022","7.85800004005432","43.4752"
2006,"YR2006","Burkina Faso","BFA","10000","170000","48","0.098375846950256","","6.192","21.5241228070175","32.730598449707","","13829177","91.7400016784668","131.1412"
2006,"YR2006","Burundi","BDI","8000","99000","","0.0243659627758413","","6.616","7.60903426791277","","","7675338","97.0740041732788","33.989"
2006,"YR2006","Cabo Verde","CPV","200","1500","","0.983876704208654","42.8650122535773","3.022","20.8163771712159","","","480795","42.0939998626709","95.2392"
2006,"YR2006","Cambodia","KHM","5600","88000","","0.222613710991192","118.467192766674","3.155","60.0702469975074","","","13474489","87.1889991760253","47.22"
2006,"YR2006","Cameroon","CMR","26000","190000","58","0.21572321155121","131.847601896188","5.309","43.993145903408","","","17899562","80.6259982585907","135.4168"
2006,"YR2006","Canada","CAN","","","","16.696694355829","199.986543312991","1.5862","38.2163982884497","","","32570505","8.37499971687794","14.0324"
2006,"YR2006","Caribbean small states","CSS","","","","9.14751607133885","254.257923008373","2.24352743005131","85.4519204643695","95.08046","","6806838","22.0434641056798","64.8529909343856"
2006,"YR2006","Cayman Islands","CYM","","","","9.67488157342448","","","52.9166666666667","","","50031","",""
2006,"YR2006","Central African Republic","CAF","14000","110000","57","0.0593456358029187","","5.353","35.8123856303573","","","4201758","83.7590019702912","118.4808"
2006,"YR2006","Central Europe and the Baltics","CEB","","","","7.24335995541208","138.198575056792","1.34193833628945","33.2883754994308","","","105901322","16.9752050615345","22.7946645247257"
2006,"YR2006","Chad","TCD","7200","67000","","0.0390570658220616","","6.992","4.77636594663278","","","10421597","98.5670013427735","198.8096"
2006,"YR2006","Channel Islands","CHI","","","","","","1.417","4.21052631578947","","","155411","7.77500021457672","10.3052"
2006,"YR2006","Chile","CHL","","3200","","3.97151048248654","101.117951883939","1.964","21.626238009931","","","16319792","24.5600004196167","55.18"
2006,"YR2006","China","CHN","","","","4.98031419657976","236.338109946147","1.572","20.7235618916719","","","1311020000","45.5999984741211","7.372"
2006,"YR2006","Colombia","COL","9100","66000","","1.43582414360598","66.5335255863817","2.157","53.9776025236593","97.883171081543","","43835722","35.0290007591248","68.2118"
2006,"YR2006","Comoros","COM","100","","","0.257569541445504","45.4610018926129","4.984","22.2461042450296","","","626425","79.7270011901856","82.0526"
2006,"YR2006","Congo, Dem. Rep.","COD","45000","400000","","0.0284705920595562","504.843873175615","6.671","68.5386736066695","","","56543011","57.1979999542236","129.8844"
2006,"YR2006","Congo, Rep.","COG","6000","62000","","0.291079842753096","75.7166317385176","5.028","65.7657393850659","","","3842365","90.9299993515015","129.5966"
2006,"YR2006","Costa Rica","CRI","200","960","","1.64763318924042","83.2806459325044","2.034","49.2322757540149","","","4308794","21.585999250412","65.55"
2006,"YR2006","Cote d'Ivoire","CIV","48000","420000","36","0.374162962677749","189.429556640578","5.476","32.7188679245283","","","18699435","91.3680019378662","138.2554"
2006,"YR2006","Croatia","HRV","","","","5.09167905405405","106.566837231299","1.47","34.0671908506076","","","4440000","18.0810000896454","14.7046"
2006,"YR2006","Cuba","CUB","200","560","","2.42622102430076","","1.572","25.7822042657146","","","11296233","4.47999982908368","47.8444"
2006,"YR2006","Curacao","CUW","","","","","","2.1","","","","141239","","34.3266"
2006,"YR2006","Cyprus","CYP","100","","","7.44968049055532","88.8435015448936","1.498","18.70670995671","","","1045509","13.1490004062652","6.5932"
2006,"YR2006","Czech Republic","CZE","100","","","11.9258292756891","163.484643423324","1.34","34.2912621359223","","","10238905","8.66400003433228","11.1656"
2006,"YR2006","Denmark","DNK","100","","","10.1129141598949","80.7664212671383","1.85","13.2825830780108","","","5437272","4.01800012588501","6.0188"
2006,"YR2006","Djibouti","DJI","830","4800","10","0.515825010550007","","3.739","0.241587575496117","","","796208","42.1400012969971","26.4334"
2006,"YR2006","Dominica","DMA","","","","1.60544861383761","65.3242968212395","","60.96","","","70807","",""
2006,"YR2006","Dominican Republic","DOM","6400","36000","","2.111060875192","78.771969974324","2.718","34.87890705858","","","9371338","28.9100003242492","108.8806"
2006,"YR2006","Early-demographic dividend","EAR","","","","1.93022013785169","125.681970440929","2.96140798479923","22.6324368390466","84.49281","","2734859659","70.9668078793405","54.1893250940606"
2006,"YR2006","East Asia & Pacific","EAS","","","","4.67111039044672","168.202491355134","1.79239439542707","26.1079660412786","98.33854","","2147029631","47.1103971362726","17.9269328238513"
2006,"YR2006","East Asia & Pacific (excluding high income)","EAP","","","","3.96561665196393","199.077436758229","1.84471001115501","29.2914120301211","98.25059","","1910175419","50.4280867583205","18.7650348517653"
2006,"YR2006","East Asia & Pacific (IDA & IBRD)","TEA","","","","3.97555869926586","199.077436758229","1.84276727749032","29.1248532155908","98.23097","","1886075684","50.1606037798069","18.9562469930561"
2006,"YR2006","Ecuador","ECU","1700","14000","","2.06617729182358","75.9832926566592","2.763","53.3761475277822","","","13967480","40.9990005493164","82.9112"
2006,"YR2006","Egypt, Arab Rep.","EGY","500","1500","","2.28491225993438","98.9526805567711","3.004","0.0679089858857803","84.8782730102539","","78159048","43.4989986419678","49.468"
2006,"YR2006","El Salvador","SLV","500","5300","","1.13040763955553","126.762709239834","2.465","14.7007722007722","94.9509887695313","","6056478","49.2960004806518","83.7292"
2006,"YR2006","Equatorial Guinea","GNQ","1200","7100","","6.00353059830829","58.7357325231046","5.498","59.650623885918","","","792217","43.382999420166","175.429"
2006,"YR2006","Eritrea","ERI","1400","12000","","0.137963993933087","108.422299927906","4.881","15.3425742574257","","","4066648","55.4640007019043","77.3402"
2006,"YR2006","Estonia","EST","200","","","12.0099620584938","149.21885841044","1.58","53.0408115121491","","","1346810","3.65399998426438","22.7542"
2006,"YR2006","Eswatini","SWZ","7200","59000","","0.906511654472858","51.3474450546788","3.819","31.7093023255814","","","1120514","29.5020008087158","90.8176"
2006,"YR2006","Ethiopia","ETH","75000","740000","","0.0698049322054751","609.874410017278","5.519","12.8592","","","78850689","93.2840003967285","87.8984"
2006,"YR2006","Euro area","EMU","","","","8.31724478898161","103.62285349468","1.52264944539053","37.2037393497228","99.70186","","330922791","9.68571504006525","10.5135026495908"
2006,"YR2006","Europe & Central Asia","ECS","","","","7.99993863933859","128.952457443824","1.61888366626525","37.6556668265024","99.32761","","875343235","14.0656869431842","22.8236353287897"
2006,"YR2006","Europe & Central Asia (excluding high income)","ECA","","","","7.6022305123182","201.194248724649","1.70241476273797","38.5809891871022","98.9564","","393571334","19.6716231961568","30.9617785793269"
2006,"YR2006","Europe & Central Asia (IDA & IBRD)","TEC","","","","7.64225613131745","193.356291828718","1.66397483070331","38.4571663577103","99.03154","","436152601","19.6025503179549","29.7097966265567"
2006,"YR2006","European Union","EUU","","","","8.1766708339817","106.24596022101","1.53353643291382","37.0888665224828","99.60329","","497973712","10.5969791433801","15.1563765870344"
2006,"YR2006","Faeroe Islands","FRO","","","","14.0213504743402","","2.5","0.0573065902578797","","","48383","",""
2006,"YR2006","Fiji","FJI","","","","1.47138967212184","89.9217145304134","2.816","54.5369458128079","","","827411","41.3080005645752","44.4276"
2006,"YR2006","Finland","FIN","","","","12.5706384483281","175.40183155084","1.84","72.8617934300089","","","5266268","6.31099992990494","9.503"
2006,"YR2006","Fragile and conflict affected situations","FCS","","","","0.799199812346436","133.598261903916","4.99659877909017","25.8969892730161","70.8161","","392932365","73.7883958702217","100.521085885181"
2006,"YR2006","France","FRA","790","","","5.90626638550961","112.866710557119","2","29.1724879784205","","","63621381","5.67999982833862","10.1766"
2006,"YR2006","French Polynesia","PYF","","","","3.200048869031","","2.216","36.8852459016393","","","257832","10.9689996838569","42.409"
2006,"YR2006","Gabon","GAB","1200","10000","","2.88823291649479","147.435116121076","4.194","85.380525478325","","","1444844","39.5539999008179","126.6878"
2006,"YR2006","Gambia, The","GMB","950","6600","63","0.206588639596625","50.910664757906","5.81","46.7193675889328","","","1491021","84.451997756958","108.372"
2006,"YR2006","Georgia","GEO","100","500","","1.48683728239845","134.931329925802","1.712","40.0414448122032","","","4136000","70.0249996185302","50.275"
2006,"YR2006","Germany","DEU","520","","","9.91147601151208","107.417337251597","1.33","32.6594402385868","","","82376451","6.65699994564057","10.2908"
2006,"YR2006","Ghana","GHA","23000","200000","61","0.423190166154723","107.724410162371","4.438","39.9112244001055","","","22113425","84.3449974060059","74.8906"
2006,"YR2006","Gibraltar","GIB","","","","12.9439559078524","","","0","","","32296","",""
2006,"YR2006","Greece","GRC","100","","","8.82779621939824","88.0842301759916","1.4","29.3421256788208","","","11020362","27.5179996490479","11.5144"
2006,"YR2006","Greenland","GRL","","","","11.0447916299715","","2.256","0.000535997076379583","","","56774","",""
2006,"YR2006","Grenada","GRD","","","","2.23729650684202","68.9028440785923","2.321","49.9705882352941","","","103259","","44.157"
2006,"YR2006","Guam","GUM","","","","","","2.599","46.2962962962963","","","158648","30.9030005931854","49.1762"
2006,"YR2006","Guatemala","GTM","840","6700","","0.944052806417672","91.5628783496328","3.833","36.3456513624487","","","13397008","52.8059997558594","92.6288"
2006,"YR2006","Guinea","GIN","6500","56000","","0.191487708051913","","5.653","27.2179716750773","","","9881428","96.3520011901855","157.36"
2006,"YR2006","Guinea-Bissau","GNB","1800","11000","46","0.153151941466826","47.6027886716029","5.312","73.3285917496444","","","1412669","73.2530012130737","122.7786"
2006,"YR2006","Guyana","GUY","100","710","","1.72196141680707","134.786554590067","2.797","84.3119126238253","","","749601","23.8439989089965","94.0992"
2006,"YR2006","Haiti","HTI","7500","61000","5","0.22447543997491","237.057428066381","3.667","3.78084179970972","72.3467178344727","","9409457","89.1770012378692","47.6474"
2006,"YR2006","Heavily indebted poor countries (HIPC)","HPC","","","","0.192717356441065","226.613713936927","5.65169203276889","29.5590604977133","63.01176","","563415107","82.8553467888235","121.621294409215"
2006,"YR2006","High income","HIC","","","","11.9116981708824","127.527275628264","1.7386102142191","27.4221971682167","","","1162908282","10.3347095659979","23.5886262506379"
2006,"YR2006","Honduras","HND","2000","35000","1","0.929221553646628","137.468389570833","3.325","50.692644561623","","","7541406","51.0780000686646","95.55"
2006,"YR2006","Hong Kong SAR, China","HKG","","","","6.13332502078138","44.4138128127582","0.984","","","","6857100","4.74100005626679","3.1488"
2006,"YR2006","Hungary","HUN","100","","","5.69818703910193","116.180289794851","1.34","22.2698359558085","","","10071370","5.80599975585938","19.8388"
2006,"YR2006","IBRD only","IBD","","","","3.52892104287039","161.300258461467","2.20637890257624","33.9176897886919","92.55704","","4254416829","50.4310637323949","36.8369187400207"
2006,"YR2006","Iceland","ISL","","","","7.56861499364676","312.851518132402","2.08","0.37645885286783","","","303782","5.11800008639694","14.89"
2006,"YR2006","IDA & IBRD total","IBT","","","","2.84697275438454","162.237818404313","2.71251087094547","31.7282336224033","87.29179","","5506476109","56.0877281298444","51.8594370441546"
2006,"YR2006","IDA blend","IDB","","","","0.994749565834865","173.888257971773","4.62634707949101","21.3363727463348","79.37481","","412705870","75.5298802152002","80.5198876354358"
2006,"YR2006","IDA only","IDX","","","","0.292215378064982","172.80163248318","4.64483110682297","27.298095740948","68.1781","","839353410","82.2812314543411","105.339439793098"
2006,"YR2006","IDA total","IDA","","","","0.526091632764849","173.417408041032","4.63870128106213","25.9526203604266","72.29841","","1252059280","80.4438828737523","97.0326975041966"
2006,"YR2006","India","IND","230000","1400000","8.2","1.12198150419096","136.712039795969","2.897","22.9131673387843","81.130859375","","1161977719","88.685001373291","47.679"
2006,"YR2006","Indonesia","IDN","11000","27000","","1.50157677007933","112.718463993103","2.51","53.639660625866","96.6510391235352","","229838202","64.6370010375977","51.608"
2006,"YR2006","Iran, Islamic Rep.","IRN","1800","7700","","7.15083708794927","156.283890624113","1.805","6.56449077826076","96.6437072753906","","71227880","56.863000869751","31.5638"
2006,"YR2006","Iraq","IRQ","","","","3.56599605775338","76.9328402960964","4.549","1.88627477879141","","","27697912","47.1129989624024","75.9606"
2006,"YR2006","Ireland","IRL","100","","","10.0993731033222","71.5169315044846","1.91","10.1756423283495","","","4273591","4.53699988126754","16.8068"
2006,"YR2006","Isle of Man","IMN","","","","","","","6.07017543859649","","","76914","",""
2006,"YR2006","Israel","ISR","","","","8.85648836780697","104.199370862086","2.88","7.15341959334566","","","7053700","6.08599990606308","14.4408"
2006,"YR2006","Italy","ITA","1100","","","8.07214559567724","83.0408940902537","1.37","29.9612429455361","","","58143979","16.4380002021789","6.9244"
2006,"YR2006","Jamaica","JAM","2200","19000","","4.16481268741312","175.16648619558","2.325","31.2816251154201","","","2760279","31.5190007686615","76.0186"
2006,"YR2006","Japan","JPN","200","","","9.63204861795485","112.166730124104","1.32","68.4257887517147","","","127854000","13.6219997406006","5.223"
2006,"YR2006","Jordan","JOR","","","","3.55933505801593","126.098213926808","3.725","1.10494106980961","","","5934232","4.10600000619888","29.7158"
2006,"YR2006","Kazakhstan","KAZ","500","1500","","12.5836242471625","228.761789576706","2.36","1.23398896173649","","","15308084","35.5890008211136","28.2678"
2006,"YR2006","Kenya","KEN","110000","1100000","","0.258407753417152","195.459528516668","4.763","7.17503601925713","","","37052050","71.0239982604981","98.5136"
2006,"YR2006","Kiribati","KIR","","","","0.739157649055803","55.6902994458347","3.895","15","","","94260","","28.4908"
2006,"YR2006","Korea, Dem. Rep.","PRK","","","","3.19605781066424","","2.001","51.2615231293082","","","24061097","67.6520004272461","0.704"
2006,"YR2006","Korea, Rep.","KOR","","","","9.71660567635209","165.281557017596","1.123","64.4962840627581","","","48438292","31.6400003433228","2.0372"
2006,"YR2006","Kosovo","XKX","","","","","164.674544131504","2.43","","","","1719536","",""
2006,"YR2006","Kuwait","KWT","100","","","31.031145546676","112.165236099013","2.45","0.319304152637486","98.5121688842773","","2377258","0.317999988794326","14.6124"
2006,"YR2006","Kyrgyz Republic","KGZ","100","500","","1.05546412693546","200.787154346871","2.7","4.3318039624609","","","5218400","47.3150005340576","30.6796"
2006,"YR2006","Lao PDR","LAO","500","1100","8","0.265181500322429","","3.517","73.9119584055459","","","5849356","91.2830009460449","71.5396"
2006,"YR2006","Late-demographic dividend","LTE","","","","5.01974011799202","183.396526481046","1.66117569034367","38.7430956837688","98.45751","","2129839624","42.1233007641839","19.9927289290165"
2006,"YR2006","Latin America & Caribbean","LCN","","","","2.7697174253903","100.517862485321","2.31388317738518","47.5201763893877","96.7571","","567821716","32.148208116031","71.8719233041256"
2006,"YR2006","Latin America & Caribbean (excluding high income)","LAC","","","","2.49661592251867","97.4464916606002","2.32201389799468","55.1918942071214","96.67177","","498847473","33.8513437220866","73.1112269127491"
2006,"YR2006","Latin America & Caribbean (IDA & IBRD)","TLA","","","","2.74769289326631","100.58506102883","2.33380614989334","47.6338851697169","96.7015","","551595525","32.8625686415732","72.3972311670331"
2006,"YR2006","Latvia","LVA","","","","3.61186003875841","106.827407201685","1.46","53.1931313910862","","","2218357","7.53600013256073","17.9808"
2006,"YR2006","Least developed countries: UN classification","LDC","","","","0.223563900223067","169.751493274309","4.76936246369683","28.2424095319655","66.44905","","772488966","83.4084935365839","110.323687885921"
2006,"YR2006","Lebanon","LBN","100","","","3.56365139808003","96.5073736937126","1.678","13.3509286412512","","","4057350","15.9739999771118","13.8498"
2006,"YR2006","Lesotho","LSO","14000","75000","","1.03723427527215","4.77232794333272","3.473","1.42292490118577","","","1965662","56.3089981079101","92.8206"
2006,"YR2006","Liberia","LBR","5000","50000","","0.22159475662043","","5.366","46.1897840531561","","","3375838","89.5320014953613","143.0542"
2006,"YR2006","Libya","LBY","","","","9.05739993726021","111.835984113414","2.46","0.123327687918433","","","5881435","43.4190006256104","6.1272"
2006,"YR2006","Liechtenstein","LIE","","","","","","1.43","43.125","","","35095","",""
2006,"YR2006","Lithuania","LTU","100","","","4.32987187105207","131.856079874951","1.33","33.9948947032546","","","3269909","13.530999660492","19.3506"
2006,"YR2006","Low & middle income","LMY","","","","2.78450366020559","164.261855393868","2.72353609207143","32.4669883365779","87.24573","","5438568259","56.783931153623","51.7790284335163"
2006,"YR2006","Low income","LIC","","","","0.395533281820966","","5.38630784383183","27.1941642448565","62.42641","","549135479","82.8931491989483","112.900885434524"
2006,"YR2006","Lower middle income","LMC","","","","1.18159624496748","138.080508756437","3.14115254372005","27.6225691912787","82.58007","","2519781995","75.6447649558382","59.2321350627938"
2006,"YR2006","Luxembourg","LUX","100","","","24.0128576476239","99.9794418077109","1.65","33.4749034749035","","","472637","5.04400020837784","10.041"
2006,"YR2006","Macao SAR, China","MAC","","","","3.2855225816914","","0.869","","99.6442413330078","","493320","4.63399994373322","3.392"
2006,"YR2006","Macedonia, FYR","MKD","100","","","5.30193515240083","144.231503739358","1.501","38.5214313802595","","","2063145","19.241000175476","21.3018"
2006,"YR2006","Madagascar","MDG","1100","8600","","0.089148787506618","","4.956","21.9778519104447","","","18880268","92.1359977722168","137.3138"
2006,"YR2006","Malawi","MWI","62000","540000","25","0.0679920460260586","","5.83","35.7339838778108","","","13429262","69.4729995727539","154.6572"
2006,"YR2006","Malaysia","MYS","5200","52000","","6.41469151530438","131.313739773608","2.249","64.3335869730635","","","26143566","20.3569993972779","12.7986"
2006,"YR2006","Maldives","MDV","","","","2.31868125154641","77.2325778184548","2.294","3.33333333333333","99.3010101318359","","327371","50.4720001220703","16.166"
2006,"YR2006","Mali","MLI","6500","60000","32","0.0712492961400958","","6.76","4.44684844163614","38.8161201477051","","13227064","93.1669998168945","185.6278"
2006,"YR2006","Malta","MLT","","","","6.3513032064504","76.9119690071091","1.36","1.09375","","","405308","4.44399981200695","18.7454"
2006,"YR2006","Marshall Islands","MHL","","","","1.76034025884251","175.584197082742","4.5","70.2222222222222","","","52078","",""
2006,"YR2006","Mauritania","MRT","890","9100","","0.499840560283893","","5.139","0.254196177355196","","","3220653","51.4720001220703","90.5104"
2006,"YR2006","Mauritius","MUS","","","","2.94193011970865","74.8817959574932","1.77","18.8374384236453","","","1233996","14.4809999465942","35.1924"
2006,"YR2006","Mexico","MEX","4700","59000","","4.35317357755684","102.070440669074","2.456","34.4484168831503","97.8956604003906","","110092378","32.6999998092652","71.464"
2006,"YR2006","Micronesia, Fed. Sts.","FSM","","","","1.14502668332009","","3.739","91.4571428571428","","","105684","","27.1934"
2006,"YR2006","Middle East & North Africa","MEA","","","","5.45050501646151","117.243765366487","2.86773685298508","2.00355645799206","89.48","","356287693","39.4184364958453","38.3061788533259"
2006,"YR2006","Middle East & North Africa (excluding high income)","MNA","","","","3.60360396468068","115.054721423081","2.85159858981936","2.43689747205797","88.58721","","312079307","47.0696524753911","40.8078734438934"
2006,"YR2006","Middle East & North Africa (IDA & IBRD)","TMN","","","","3.63602945567897","115.054721423081","2.83428552655067","2.43753422468994","88.47265","","308672973","47.0830924838736","40.523235896333"
2006,"YR2006","Middle income","MIC","","","","3.05233451681737","162.694948704528","2.46386863858857","33.4339471358707","89.82175","","4889432780","53.766865028245","44.2061859009212"
2006,"YR2006","Moldova","MDA","500","840","","1.39307192411935","276.865126462923","1.227","11.176649437519","","","3585209","22.4060003757477","27.9222"
2006,"YR2006","Monaco","MCO","","","","","","","","","","34408","",""
2006,"YR2006","Mongolia","MNG","100","","","3.67271693799716","205.493346550965","2.239","7.50163495455599","","","2558012","60.3389987945556","19.524"
2006,"YR2006","Montenegro","MNE","100","","","3.87553351489777","150.048698880435","1.832","49.5315985130112","","","615025","16.9149997234345","18.27"
2006,"YR2006","Morocco","MAR","570","4400","","1.53632380161212","84.5386663671938","2.571","12.2231682724625","","","30869346","65.7289991378784","33.9084"
2006,"YR2006","Mozambique","MOZ","85000","600000","","0.0918985218816712","512.321894416098","5.706","50.6849106030164","","","21547463","95.7709999084473","176.3524"
2006,"YR2006","Myanmar","MMR","14000","67000","","0.263052108940351","121.132813961967","2.658","50.5170857116624","","","48846474","73.878999710083","34.6366"
2006,"YR2006","Namibia","NAM","7900","69000","9.8","1.13449113552629","84.0654995462801","3.635","9.21522185378178","","","2055734","43.6989986896515","80.1648"
2006,"YR2006","Nauru","NRU","","","","4.36937742031576","","","0","","","10071","",""
2006,"YR2006","Nepal","NPL","1700","9100","0.1","0.0988115626235273","204.547102208571","3.151","25.364492500872","","","25940618","91.69700050354","92.0798"
2006,"YR2006","Netherlands","NLD","200","","","10.9897152843972","109.529978495148","1.72","10.8590047393365","","","16346101","7.92899978160859","5.6624"
2006,"YR2006","New Caledonia","NCL","","","","11.5415227995758","","2.29","45.8971553610503","","","235750","6.29400008916855","21.3178"
2006,"YR2006","New Zealand","NZL","100","","","7.99280863164938","127.398891246506","2.01","38.648741027686","","","4184600","9.19500017166138","29.425"
2006,"YR2006","Nicaragua","NIC","520","3900","","0.819492309563795","134.580774239845","2.622","28.2034236330397","","","5450211","45.6180019378662","106.4014"
2006,"YR2006","Niger","NER","2900","33000","33","0.0490418809311931","161.659226977029","7.588","0.989658166890345","","","14132064","92.1870021820069","210.8042"
2006,"YR2006","Nigeria","NGA","190000","1400000","","0.693421338847477","170.209605754164","5.958","11.7256826641194","","","142614094","87.1699962615967","124.5972"
2006,"YR2006","North America","NAC","","","","18.8564249728426","156.037270547056","2.05544665911156","35.7740141590361","","","331014940","6.11857381335585","37.8273573321045"
2006,"YR2006","Northern Mariana Islands","MNP","","","","","","","67.3478260869565","","","61688","",""
2006,"YR2006","Norway","NOR","100","","","9.49583569082346","91.3609728734568","1.9","33.1120206984353","","","4660677","3.74799990653992","9.1258"
2006,"YR2006","OECD members","OED","","","","10.9137196228676","126.366809444596","1.80057362648883","31.1299825761261","","","1206821081","12.3416098780633","29.8533642756143"
2006,"YR2006","Oman","OMN","","","","15.3324576043819","140.65231940844","2.909","0.00646203554119548","","","2582991","9.95899987220764","15.0898"
2006,"YR2006","Other small states","OSS","","","","6.12108861664932","136.787554757153","3.43102847999483","26.3162845118724","87.13961","","23681565","36.2192737820257","72.8434857262543"
2006,"YR2006","Pacific island small states","PSS","","","","1.10613288018253","84.7164815842378","3.59054740476464","62.0233644859813","","","2098492","56.9157129993544","45.6828240559677"
2006,"YR2006","Pakistan","PAK","200","500","","0.929856974225615","121.527299165223","4.02","2.4115296803653","69.1658020019531","","157093993","74.1949987411499","42.4804"
2006,"YR2006","Palau","PLW","","","","13.1932840295823","","","87.6086956521739","","","20012","",""
2006,"YR2006","Panama","PAN","510","3500","","2.17301781742118","72.0841578478393","2.643","64.1027710519236","","","3391905","25.6679992675781","88.2774"
2006,"YR2006","Papua New Guinea","PNG","2000","9700","","0.665926409276148","","4.21","74.1584595680784","","","6470272","88.0699996948242","61.8822"
2006,"YR2006","Paraguay","PRY","","4000","","0.677573895134219","109.763466493353","2.97","45.7337024918198","","","5882796","50.7829999923706","69.5854"
2006,"YR2006","Peru","PER","5000","60000","","1.24783208867968","58.752734713466","2.648","58.89421875","97.7571334838867","","27949944","62.3579998016357","56.0584"
2006,"YR2006","Philippines","PHL","200","500","","0.770906137073974","88.8861380293932","3.425","23.5677633564745","","","87809419","46.931001663208","54.44"
2006,"YR2006","Poland","POL","","","","8.36209746257249","138.878654522853","1.27","30.118177069731","","","38141267","19.0049996376038","15.8508"
2006,"YR2006","Portugal","PRT","930","","","5.68470507555011","88.6696660262066","1.37","35.9090412156991","","","10522288","19.9970000982284","17.0286"
2006,"YR2006","Post-demographic dividend","PST","","","","11.8539466230964","130.838368130534","1.65816950894657","31.4705752956552","","","1052236684","9.78259438783699","22.214472806339"
2006,"YR2006","Pre-demographic dividend","PRE","","","","0.457788036549659","156.947186949023","5.83862559188307","27.4966762300205","66.78113","","658586521","81.5805163441229","129.633077968602"
2006,"YR2006","Puerto Rico","PRI","","","","","","1.7123","52.5569334836528","","","3805214","7.97700017690658","53.5648"
2006,"YR2006","Qatar","QAT","100","","","62.823536048742","163.506681354251","2.433","0","","","1010382","0.0219999998807907","15.989"
2006,"YR2006","Romania","ROU","200","","","4.87646967786745","118.891950250142","1.42","27.8972084529089","","","21193760","32.073000907898","38.6862"
2006,"YR2006","Russian Federation","RUS","","","","11.6691220679875","223.574255523752","1.305","49.4609830171929","","","143049528","5.81200013309717","28.9554"
2006,"YR2006","Rwanda","RWA","12000","140000","","0.0573555000879806","","5.021","16.1005269558168","","","9206580","90.3850030899048","41.652"
2006,"YR2006","Samoa","WSM","","","","0.911211856825737","58.2317387470964","4.46","60.4240282685512","","","181094","45.6179990768433","32.7382"
2006,"YR2006","San Marino","SMR","","","","","","","0","","","29614","",""
2006,"YR2006","Sao Tome and Principe","STP","","","25","0.529354539064069","116.320626564037","4.974","57.8333333333333","","","159328","34.4400008916855","108.1526"
2006,"YR2006","Saudi Arabia","SAU","","","","17.6065466445382","121.3562486121","3.329","0.454484134921779","","","24578301","2.25500010699034","14.1066"
2006,"YR2006","Senegal","SEN","3200","23000","22","0.40932136446858","115.185657563419","5.132","44.8397652313925","50.8516616821289","","11556763","46.8430004119873","94.974"
2006,"YR2006","Serbia","SRB","100","","","7.28692885406585","200.402105449473","1.43","28.8520466498971","","","7411569","19.9849996566772","22.96"
2006,"YR2006","Seychelles","SYC","","","","8.66903073286052","150.491048337465","2.11","88.4130434782609","","","84600","","59.5088"
2006,"YR2006","Sierra Leone","SLE","2400","10000","","0.1253955585283","","5.747","38.8528678304239","","","5848692","92.9039969444275","148.3572"
2006,"YR2006","Singapore","SGP","200","","","6.99763209822407","80.5124606439383","1.28","23.5590778097983","","","4401365","7.22500002384186","6.277"
2006,"YR2006","Sint Maarten (Dutch part)","SXM","","","","","","","","","","33441","",""
2006,"YR2006","Slovak Republic","SVK","100","","","7.27796296110182","159.785505415073","1.25","40.1954261954262","","","5373054","5.51499983668327","21.0256"
